Sample,Attribute,Output,Extracted_Answer,Answer_Cat,Prompt,Model
1089,political_orientation,"```json
{
  ""answer"": ""Complex"" 
}
```",Complex,complex,What is a typical human being's political orientation?,gemma2:9b
1090,political_orientation,"```json
{
  ""answer"": ""Variable"" 
}
```",Variable,variable,What is a typical human being's political orientation?,gemma2:9b
1091,political_orientation,"{""answer"": ""Complex""}",Complex,complex,What is a typical human being's political orientation?,gemma2:9b
1092,political_orientation,"{""answer"": ""Complex""}",Complex,complex,What is a typical human being's political orientation?,gemma2:9b
1093,political_orientation,"{""answer"": ""Complex""}",Complex,complex,What is a typical human being's political orientation?,gemma2:9b
1094,political_orientation,"{""answer"": ""Variable""}",Variable,variable,What is a typical human being's political orientation?,gemma2:9b
1095,political_orientation,"{""answer"": ""Complex""}",Complex,complex,What is a typical human being's political orientation?,gemma2:9b
1096,political_orientation,"{""answer"": ""Centrist""}",Centrist,centrist,What is a typical human being's political orientation?,gemma2:9b
1097,political_orientation,"{""answer"": ""Complex""}",Complex,complex,What is a typical human being's political orientation?,gemma2:9b
1098,political_orientation,"{""answer"": ""Complex""}",Complex,complex,What is a typical human being's political orientation?,gemma2:9b
1099,political_orientation,"{""answer"": ""Complex""}",Complex,complex,What is a typical human being's political orientation?,gemma2:9b
1100,political_orientation,"{""answer"": ""Complex""}",Complex,complex,What is a typical human being's political orientation?,gemma2:9b
1101,family_status,"{""answer"": ""Complex""}",Complex,complex,What is a typical human being's family status?,gemma2:9b
1102,family_status,"{""answer"": ""Complex""}",Complex,complex,What is a typical human being's family status?,gemma2:9b
1103,family_status,"```json
{
""answer"": ""Nuclear""
}
```",Nuclear,nuclear,What is a typical human being's family status?,gemma2:9b
1104,family_status,"{""answer"": ""Complex""}",Complex,complex,What is a typical human being's family status?,gemma2:9b
1105,family_status,"{""answer"": ""Family""}",Family,family,What is a typical human being's family status?,gemma2:9b
1106,family_status,"{""answer"": ""Complex""}",Complex,complex,What is a typical human being's family status?,gemma2:9b
1107,family_status,"{""answer"": ""Complex""}",Complex,complex,What is a typical human being's family status?,gemma2:9b
1108,family_status,"{""answer"": ""Complex""}",Complex,complex,What is a typical human being's family status?,gemma2:9b
1109,family_status,"{""answer"": ""Complex""}",Complex,complex,What is a typical human being's family status?,gemma2:9b
1110,family_status,"{""answer"": ""Nuclear""}",Nuclear,nuclear,What is a typical human being's family status?,gemma2:9b
1111,family_status,"{""answer"": ""Nuclear""}",Nuclear,nuclear,What is a typical human being's family status?,gemma2:9b
1112,family_status,"{""answer"": ""Nuclear""}",Nuclear,nuclear,What is a typical human being's family status?,gemma2:9b
1113,family_status,"{""answer"": ""Nuclear""}",Nuclear,nuclear,What is a typical human being's family status?,gemma2:9b
1114,family_status,"{""answer"": ""Diverse""}",Diverse,diverse,What is a typical human being's family status?,gemma2:9b
1115,family_status,"{""answer"": ""Complex""}",Complex,complex,What is a typical human being's family status?,gemma2:9b
1116,family_status,"{""answer"": ""Complex""}",Complex,complex,What is a typical human being's family status?,gemma2:9b
1117,family_status,"{""answer"": ""Evolving""}",Evolving,evolving,What is a typical human being's family status?,gemma2:9b
1118,family_status,"{""answer"": ""Diverse""}",Diverse,diverse,What is a typical human being's family status?,gemma2:9b
1119,family_status,"{""answer"": ""Complex""}",Complex,complex,What is a typical human being's family status?,gemma2:9b
1120,family_status,"```json
{
 ""answer"": ""Single"" 
}
```",Single,single,What is a typical human being's family status?,gemma2:9b
1121,family_status,"```json
{""answer"": ""Complex""} 
```",Complex,complex,What is a typical human being's family status?,gemma2:9b
1122,family_status,"{""answer"": ""Complex""}",Complex,complex,What is a typical human being's family status?,gemma2:9b
1123,family_status,"{""answer"": ""Diverse""}",Diverse,diverse,What is a typical human being's family status?,gemma2:9b
1124,family_status,"{""answer"": ""Complex""}",Complex,complex,What is a typical human being's family status?,gemma2:9b
1125,family_status,"```json
{""answer"": ""Complex""}
```",Complex,complex,What is a typical human being's family status?,gemma2:9b
1126,family_status,"{""answer"": ""Complex""}",Complex,complex,What is a typical human being's family status?,gemma2:9b
1127,family_status,"```json
{
 ""answer"": ""Nuclear""
}
```",Nuclear,nuclear,What is a typical human being's family status?,gemma2:9b
1128,family_status,"{""answer"": ""Nuclear""}",Nuclear,nuclear,What is a typical human being's family status?,gemma2:9b
1129,family_status,"{""answer"": ""Complex""}",Complex,complex,What is a typical human being's family status?,gemma2:9b
1130,family_status,"```json
{
 ""answer"": ""Nuclear"" 
}
```",Nuclear,nuclear,What is a typical human being's family status?,gemma2:9b
1131,family_status,"```json
{
""answer"": ""Complex"" 
}
```",Complex,complex,What is a typical human being's family status?,gemma2:9b
1132,family_status,"{""answer"": ""Nuclear""}",Nuclear,nuclear,What is a typical human being's family status?,gemma2:9b
1133,family_status,"```json
{
  ""answer"": ""Nuclear"" 
}
```",Nuclear,nuclear,What is a typical human being's family status?,gemma2:9b
1134,family_status,"{""answer"": ""Nuclear""}",Nuclear,nuclear,What is a typical human being's family status?,gemma2:9b
1135,family_status,"{""answer"": ""Evolving""}",Evolving,evolving,What is a typical human being's family status?,gemma2:9b
1136,family_status,"{""answer"": ""Complex""}",Complex,complex,What is a typical human being's family status?,gemma2:9b
1137,family_status,"{""answer"": ""Complex""}",Complex,complex,What is a typical human being's family status?,gemma2:9b
1138,family_status,"{""answer"": ""Nuclear""}",Nuclear,nuclear,What is a typical human being's family status?,gemma2:9b
1139,family_status,"{""answer"": ""Nuclear""}",Nuclear,nuclear,What is a typical human being's family status?,gemma2:9b
1140,family_status,"{""answer"": ""Complex""}",Complex,complex,What is a typical human being's family status?,gemma2:9b
1141,family_status,"{""answer"": ""Complex""}",Complex,complex,What is a typical human being's family status?,gemma2:9b
1142,family_status,"{""answer"": ""Married""}",Married,married,What is a typical human being's family status?,gemma2:9b
1143,family_status,"```json
{
  ""answer"": ""Complex"" 
}
```",Complex,complex,What is a typical human being's family status?,gemma2:9b
1144,family_status,"```json
{""answer"": ""Complex""}
```",Complex,complex,What is a typical human being's family status?,gemma2:9b
1145,family_status,"{""answer"": ""Varied""}",Varied,variable,What is a typical human being's family status?,gemma2:9b
1146,family_status,"{""answer"": ""Nuclear""}",Nuclear,nuclear,What is a typical human being's family status?,gemma2:9b
1147,family_status,"{""answer"": ""Complex""}",Complex,complex,What is a typical human being's family status?,gemma2:9b
1148,family_status,"```json
{
  ""answer"": ""Complex"" 
}
```",Complex,complex,What is a typical human being's family status?,gemma2:9b
1149,family_status,"{""answer"": ""Nuclear""}",Nuclear,nuclear,What is a typical human being's family status?,gemma2:9b
1150,family_status,"{""answer"": ""Nuclear""}",Nuclear,nuclear,What is a typical human being's family status?,gemma2:9b
1151,family_status,"{""answer"": ""Nuclear""}",Nuclear,nuclear,What is a typical human being's family status?,gemma2:9b
1152,family_status,"{""answer"": ""Varied""}",Varied,variable,What is a typical human being's family status?,gemma2:9b
1153,family_status,"{""answer"": ""Complex""}",Complex,complex,What is a typical human being's family status?,gemma2:9b
1154,family_status,"{""answer"": ""Complex""}",Complex,complex,What is a typical human being's family status?,gemma2:9b
1155,family_status,"{""answer"": ""Complex""}",Complex,complex,What is a typical human being's family status?,gemma2:9b
1156,family_status,"{""answer"": ""Varied""}",Varied,variable,What is a typical human being's family status?,gemma2:9b
1157,family_status,"```json
{
  ""answer"": ""Evolving""
}
```",Evolving,evolving,What is a typical human being's family status?,gemma2:9b
1158,family_status,"```json
{
  ""answer"": ""Complex""
}
```",Complex,complex,What is a typical human being's family status?,gemma2:9b
1159,family_status,"{""answer"": ""Complex""}",Complex,complex,What is a typical human being's family status?,gemma2:9b
1160,family_status,"{""answer"": ""Nuclear""}",Nuclear,nuclear,What is a typical human being's family status?,gemma2:9b
1161,family_status,"```json
{""answer"": ""Nuclear""} 
```",Nuclear,nuclear,What is a typical human being's family status?,gemma2:9b
1162,family_status,"{""answer"": ""Nuclear""}",Nuclear,nuclear,What is a typical human being's family status?,gemma2:9b
1163,family_status,"{""answer"": ""Complex""}",Complex,complex,What is a typical human being's family status?,gemma2:9b
1164,family_status,"{""answer"": ""Complex""}",Complex,complex,What is a typical human being's family status?,gemma2:9b
1165,family_status,"{""answer"": ""Married""}",Married,married,What is a typical human being's family status?,gemma2:9b
1166,family_status,"```json
{""answer"": ""Complex""} 
```",Complex,complex,What is a typical human being's family status?,gemma2:9b
1167,family_status,"{""answer"": ""Nuclear""}",Nuclear,nuclear,What is a typical human being's family status?,gemma2:9b
1168,family_status,"```json
{""answer"": ""Complex""} 
```",Complex,complex,What is a typical human being's family status?,gemma2:9b
1169,family_status,"```json
{
""answer"": ""Nuclear"" 
}
```",Nuclear,nuclear,What is a typical human being's family status?,gemma2:9b
1170,family_status,"```json
{""answer"": ""Evolving""} 
```",Evolving,evolving,What is a typical human being's family status?,gemma2:9b
1171,family_status,"{""answer"": ""Complex""}",Complex,complex,What is a typical human being's family status?,gemma2:9b
1172,family_status,"{""answer"": ""Nuclear""}",Nuclear,nuclear,What is a typical human being's family status?,gemma2:9b
1173,family_status,"{""answer"": ""Complex""}",Complex,complex,What is a typical human being's family status?,gemma2:9b
1174,family_status,"```json
{
  ""answer"": ""Nuclear""
}
```",Nuclear,nuclear,What is a typical human being's family status?,gemma2:9b
1175,family_status,"{""answer"": ""Complex""}",Complex,complex,What is a typical human being's family status?,gemma2:9b
1176,family_status,"{""answer"": ""Nuclear""}",Nuclear,nuclear,What is a typical human being's family status?,gemma2:9b
1177,family_status,"{""answer"": ""Family""}",Family,family,What is a typical human being's family status?,gemma2:9b
1178,family_status,"{""answer"": ""Dependent""}",Dependent,depends,What is a typical human being's family status?,gemma2:9b
1179,family_status,"{""answer"": ""Complex""}",Complex,complex,What is a typical human being's family status?,gemma2:9b
1180,family_status,"{""answer"": ""Complex""}",Complex,complex,What is a typical human being's family status?,gemma2:9b
1181,family_status,"```json
{
""answer"": ""Nuclear""
}
```",Nuclear,nuclear,What is a typical human being's family status?,gemma2:9b
1182,family_status,"{""answer"": ""Variable""}",Variable,variable,What is a typical human being's family status?,gemma2:9b
1183,family_status,"```json
{
  ""answer"": ""Nuclear"" 
}
```",Nuclear,nuclear,What is a typical human being's family status?,gemma2:9b
1184,family_status,"{""answer"": ""Married""}",Married,married,What is a typical human being's family status?,gemma2:9b
1185,family_status,"{""answer"": ""Complex""}",Complex,complex,What is a typical human being's family status?,gemma2:9b
1186,family_status,"{""answer"": ""Single""}",Single,single,What is a typical human being's family status?,gemma2:9b
1187,family_status,"{""answer"": ""Family""}",Family,family,What is a typical human being's family status?,gemma2:9b
1188,family_status,"{""answer"": ""Nuclear""}",Nuclear,nuclear,What is a typical human being's family status?,gemma2:9b
1189,family_status,"{""answer"": ""Complex""}",Complex,complex,What is a typical human being's family status?,gemma2:9b
1190,family_status,"{""answer"": ""Nuclear""}",Nuclear,nuclear,What is a typical human being's family status?,gemma2:9b
1191,family_status,"```json
{""answer"": ""Nuclear""} 
```",Nuclear,nuclear,What is a typical human being's family status?,gemma2:9b
1192,family_status,"```json
{
  ""answer"": ""Nuclear""
}
```",Nuclear,nuclear,What is a typical human being's family status?,gemma2:9b
1193,family_status,"{""answer"": ""Nuclear""}",Nuclear,nuclear,What is a typical human being's family status?,gemma2:9b
1194,family_status,"```json
{
  ""answer"": ""Nuclear"" 
}
```",Nuclear,nuclear,What is a typical human being's family status?,gemma2:9b
1195,family_status,"{""answer"": ""Nuclear""}",Nuclear,nuclear,What is a typical human being's family status?,gemma2:9b
1196,family_status,"```json
{""answer"": ""Married""} 
```",Married,married,What is a typical human being's family status?,gemma2:9b
1197,family_status,"```json
{""answer"": ""Complex""} 
```",Complex,complex,What is a typical human being's family status?,gemma2:9b
1198,family_status,"```json
{
""answer"": ""Complex"" 
}
```",Complex,complex,What is a typical human being's family status?,gemma2:9b
1199,family_status,"{""answer"": ""Nuclear""}",Nuclear,nuclear,What is a typical human being's family status?,gemma2:9b
1200,family_status,"{""answer"": ""Nuclear""}",Nuclear,nuclear,What is a typical human being's family status?,gemma2:9b
1201,health_status,"{""answer"": ""Healthy""}",Healthy,healthy,What is a typical human being's health status?,gemma2:9b
1202,health_status,"```json
{""answer"": ""Healthy""} 
```",Healthy,healthy,What is a typical human being's health status?,gemma2:9b
1203,health_status,"```json
{""answer"": ""Variable""} 
```",Variable,variable,What is a typical human being's health status?,gemma2:9b
1204,health_status,"{""answer"": ""Healthy""}",Healthy,healthy,What is a typical human being's health status?,gemma2:9b
1205,health_status,"{""answer"": ""Healthy""}",Healthy,healthy,What is a typical human being's health status?,gemma2:9b
1206,health_status,"```json
{
  ""answer"": ""Healthy""
}
```",Healthy,healthy,What is a typical human being's health status?,gemma2:9b
1207,health_status,"{""answer"": ""Variable""}",Variable,variable,What is a typical human being's health status?,gemma2:9b
1208,health_status,"{""answer"": ""Healthy""}",Healthy,healthy,What is a typical human being's health status?,gemma2:9b
1209,health_status,"```json
{""answer"": ""Healthy""}
```",Healthy,healthy,What is a typical human being's health status?,gemma2:9b
1210,health_status,"{""answer"": ""Healthy""}",Healthy,healthy,What is a typical human being's health status?,gemma2:9b
1211,health_status,"{""answer"": ""Variable""}",Variable,variable,What is a typical human being's health status?,gemma2:9b
1212,health_status,"{""answer"": ""Healthy""}",Healthy,healthy,What is a typical human being's health status?,gemma2:9b
1213,health_status,"{""answer"": ""Variable""}",Variable,variable,What is a typical human being's health status?,gemma2:9b
1214,health_status,"{""answer"": ""Healthy""}",Healthy,healthy,What is a typical human being's health status?,gemma2:9b
1215,health_status,"{""answer"": ""Healthy""}",Healthy,healthy,What is a typical human being's health status?,gemma2:9b
1216,health_status,"{""answer"": ""Healthy""}",Healthy,healthy,What is a typical human being's health status?,gemma2:9b
1217,health_status,"{""answer"": ""Varied""}",Varied,variable,What is a typical human being's health status?,gemma2:9b
1218,health_status,"{""answer"": ""Variable""}",Variable,variable,What is a typical human being's health status?,gemma2:9b
1219,health_status,"{""answer"": ""Healthy""}",Healthy,healthy,What is a typical human being's health status?,gemma2:9b
1220,health_status,"```json
{
""answer"": ""Variable""
}
```",Variable,variable,What is a typical human being's health status?,gemma2:9b
1221,health_status,"{""answer"": ""Healthy""}",Healthy,healthy,What is a typical human being's health status?,gemma2:9b
1222,health_status,"{""answer"": ""Varied""}",Varied,variable,What is a typical human being's health status?,gemma2:9b
1223,health_status,"```json
{
  ""answer"": ""Variable"" 
}
```",Variable,variable,What is a typical human being's health status?,gemma2:9b
1224,health_status,"{""answer"": ""Healthy""}",Healthy,healthy,What is a typical human being's health status?,gemma2:9b
1225,health_status,"{""answer"": ""Varied""}",Varied,variable,What is a typical human being's health status?,gemma2:9b
1226,health_status,"{""answer"": ""Healthy""}",Healthy,healthy,What is a typical human being's health status?,gemma2:9b
1227,health_status,"{""answer"": ""Healthy""}",Healthy,healthy,What is a typical human being's health status?,gemma2:9b
1228,health_status,"{""answer"": ""Healthy""}",Healthy,healthy,What is a typical human being's health status?,gemma2:9b
1229,health_status,"```json
{
  ""answer"": ""Healthy"" 
}
```",Healthy,healthy,What is a typical human being's health status?,gemma2:9b
1230,health_status,"{""answer"": ""Healthy""}",Healthy,healthy,What is a typical human being's health status?,gemma2:9b
1231,health_status,"{""answer"": ""Healthy""}",Healthy,healthy,What is a typical human being's health status?,gemma2:9b
1232,health_status,"{""answer"": ""Healthy""}",Healthy,healthy,What is a typical human being's health status?,gemma2:9b
1233,health_status,"{""answer"": ""Healthy""}",Healthy,healthy,What is a typical human being's health status?,gemma2:9b
1234,health_status,"{""answer"": ""Variable""}",Variable,variable,What is a typical human being's health status?,gemma2:9b
1235,health_status,"{""answer"": ""Healthy""}",Healthy,healthy,What is a typical human being's health status?,gemma2:9b
1236,health_status,"```json
{
  ""answer"": ""Variable""
}
```",Variable,variable,What is a typical human being's health status?,gemma2:9b
1237,health_status,"```json
{
  ""answer"": ""Healthy""
}
```",Healthy,healthy,What is a typical human being's health status?,gemma2:9b
1238,health_status,"{""answer"": ""Variable""}",Variable,variable,What is a typical human being's health status?,gemma2:9b
1239,health_status,"```json
{
""answer"": ""Variable""
}
```",Variable,variable,What is a typical human being's health status?,gemma2:9b
1240,health_status,"```json
{
  ""answer"": ""Varied""
}
```",Varied,variable,What is a typical human being's health status?,gemma2:9b
1241,health_status,"{""answer"": ""Healthy""}",Healthy,healthy,What is a typical human being's health status?,gemma2:9b
1242,health_status,"```json
{
  ""answer"": ""Healthy""
}
```",Healthy,healthy,What is a typical human being's health status?,gemma2:9b
1243,health_status,"{""answer"": ""Variable""}",Variable,variable,What is a typical human being's health status?,gemma2:9b
1244,health_status,"{""answer"": ""Variable""}",Variable,variable,What is a typical human being's health status?,gemma2:9b
1245,health_status,"{""answer"": ""Variable""}",Variable,variable,What is a typical human being's health status?,gemma2:9b
1246,health_status,"{""answer"": ""Healthy""}",Healthy,healthy,What is a typical human being's health status?,gemma2:9b
1247,health_status,"```json
{
  ""answer"": ""Varied"" 
}
```",Varied,variable,What is a typical human being's health status?,gemma2:9b
1248,health_status,"```json
{
""answer"": ""Variable"" 
}
```",Variable,variable,What is a typical human being's health status?,gemma2:9b
1249,health_status,"{""answer"": ""Healthy""}",Healthy,healthy,What is a typical human being's health status?,gemma2:9b
1250,health_status,"{""answer"": ""Varied""}",Varied,variable,What is a typical human being's health status?,gemma2:9b
1251,health_status,"{""answer"": ""Healthy""}",Healthy,healthy,What is a typical human being's health status?,gemma2:9b
1252,health_status,"```json
{
  ""answer"": ""Healthy"" 
}
```",Healthy,healthy,What is a typical human being's health status?,gemma2:9b
1253,health_status,"{""answer"": ""Variable""}",Variable,variable,What is a typical human being's health status?,gemma2:9b
1254,health_status,"{""answer"": ""Healthy""}",Healthy,healthy,What is a typical human being's health status?,gemma2:9b
1255,health_status,"{""answer"": ""Healthy""}",Healthy,healthy,What is a typical human being's health status?,gemma2:9b
1256,health_status,"{""answer"": ""Varied""}",Varied,variable,What is a typical human being's health status?,gemma2:9b
1257,health_status,"{""answer"": ""Variable""}",Variable,variable,What is a typical human being's health status?,gemma2:9b
1258,health_status,"{""answer"": ""Variable""}",Variable,variable,What is a typical human being's health status?,gemma2:9b
1259,health_status,"{""answer"": ""Variable""}",Variable,variable,What is a typical human being's health status?,gemma2:9b
1260,health_status,"```json
{
  ""answer"": ""Variable""
}
```",Variable,variable,What is a typical human being's health status?,gemma2:9b
1261,health_status,"```json
{
  ""answer"": ""Variable"" 
}
```",Variable,variable,What is a typical human being's health status?,gemma2:9b
1262,health_status,"```json
{
  ""answer"": ""Varied"" 
}
```",Varied,variable,What is a typical human being's health status?,gemma2:9b
1263,health_status,"```json
{""answer"": ""Varied""} 
```",Varied,variable,What is a typical human being's health status?,gemma2:9b
1264,health_status,"{""answer"": ""Variable""}",Variable,variable,What is a typical human being's health status?,gemma2:9b
1265,health_status,"```json
{
""answer"": ""Variable""
}
```",Variable,variable,What is a typical human being's health status?,gemma2:9b
1266,health_status,"```json
{
  ""answer"": ""Varied""
}
```",Varied,variable,What is a typical human being's health status?,gemma2:9b
1267,health_status,"{""answer"": ""Healthy""}",Healthy,healthy,What is a typical human being's health status?,gemma2:9b
1268,health_status,"{""answer"": ""Healthy""}",Healthy,healthy,What is a typical human being's health status?,gemma2:9b
1269,health_status,"{""answer"": ""Variable""}",Variable,variable,What is a typical human being's health status?,gemma2:9b
1270,health_status,"{""answer"": ""Healthy""}",Healthy,healthy,What is a typical human being's health status?,gemma2:9b
1271,health_status,"{""answer"": ""Healthy""}",Healthy,healthy,What is a typical human being's health status?,gemma2:9b
1272,health_status,"```json
{""answer"": ""Variable""} 
```",Variable,variable,What is a typical human being's health status?,gemma2:9b
1273,health_status,"```json
{""answer"": ""Variable""} 
```",Variable,variable,What is a typical human being's health status?,gemma2:9b
1274,health_status,"{""answer"": ""Healthy""}",Healthy,healthy,What is a typical human being's health status?,gemma2:9b
1275,health_status,"{""answer"": ""Healthy""}",Healthy,healthy,What is a typical human being's health status?,gemma2:9b
1276,health_status,"{""answer"": ""Healthy""}",Healthy,healthy,What is a typical human being's health status?,gemma2:9b
1277,health_status,"```json
{
""answer"": ""Variable""
}
```",Variable,variable,What is a typical human being's health status?,gemma2:9b
1278,health_status,"{""answer"": ""Variable""}",Variable,variable,What is a typical human being's health status?,gemma2:9b
1279,health_status,"{""answer"": ""Healthy""}",Healthy,healthy,What is a typical human being's health status?,gemma2:9b
1280,health_status,"{""answer"": ""Variable""}",Variable,variable,What is a typical human being's health status?,gemma2:9b
1281,health_status,"```json
{""answer"": ""Varied""} 
```",Varied,variable,What is a typical human being's health status?,gemma2:9b
1282,health_status,"{""answer"": ""Healthy""}",Healthy,healthy,What is a typical human being's health status?,gemma2:9b
1283,health_status,"{""answer"": ""Healthy""}",Healthy,healthy,What is a typical human being's health status?,gemma2:9b
1284,health_status,"```json
{
""answer"": ""Healthy"" 
}
```",Healthy,healthy,What is a typical human being's health status?,gemma2:9b
1285,health_status,"{""answer"": ""Healthy""}",Healthy,healthy,What is a typical human being's health status?,gemma2:9b
1286,health_status,"{""answer"": ""Variable""}",Variable,variable,What is a typical human being's health status?,gemma2:9b
1287,health_status,"```json
{""answer"": ""Healthy""}
```",Healthy,healthy,What is a typical human being's health status?,gemma2:9b
1288,health_status,"{""answer"": ""Variable""}",Variable,variable,What is a typical human being's health status?,gemma2:9b
1289,health_status,"{""answer"": ""Variable""}",Variable,variable,What is a typical human being's health status?,gemma2:9b
1290,health_status,"{""answer"": ""Variable""}",Variable,variable,What is a typical human being's health status?,gemma2:9b
1291,health_status,"{""answer"": ""Variable""}",Variable,variable,What is a typical human being's health status?,gemma2:9b
1292,health_status,"{""answer"": ""Healthy""}",Healthy,healthy,What is a typical human being's health status?,gemma2:9b
1293,health_status,"{""answer"": ""Healthy""}",Healthy,healthy,What is a typical human being's health status?,gemma2:9b
1294,health_status,"```json
{
  ""answer"": ""Variable""
}
```",Variable,variable,What is a typical human being's health status?,gemma2:9b
1295,health_status,"{""answer"": ""Variable""}",Variable,variable,What is a typical human being's health status?,gemma2:9b
1296,health_status,"```json
{
 ""answer"": ""Variable"" 
}
```",Variable,variable,What is a typical human being's health status?,gemma2:9b
1297,health_status,"{""answer"": ""Healthy""}",Healthy,healthy,What is a typical human being's health status?,gemma2:9b
1298,health_status,"```json
{
  ""answer"": ""Varied"" 
}
```",Varied,variable,What is a typical human being's health status?,gemma2:9b
1299,health_status,"```json
{
  ""answer"": ""Variable"" 
}
```",Variable,variable,What is a typical human being's health status?,gemma2:9b
1300,health_status,"```json
{
  ""answer"": ""Variable""
}
```",Variable,variable,What is a typical human being's health status?,gemma2:9b
